Item,Condition,Expectancy,Particle,Context,Start sentence,R-Expression,Particle used,Original particle,unexpected  and unfair,list,generation,model,temperature,seed
23,1,high,RA,Lea ist bereits über 20 Jahre mit Hendrik verheiratet. Jedes Wochenende bringt er ihr sehr zuverlässig Blumen mit. ,Sogar dieses Wochenende,dieses Wochenende,sogar,sogar,unexpected,5,"war keine Ausnahme. Hendrik brachte Lea wieder wunderschöne Blumen mit, diesmal in ihrem Lieblingsfarbton Pink.",gpt-3.5-turbo-16k,1.0,2
23,2,high,EW,Lea ist bereits über 20 Jahre mit Hendrik verheiratet. Jedes Wochenende bringt er ihr sehr zuverlässig Blumen mit. ,Ausgerechnet dieses Wochenende,dieses Wochenende,ausgerechnet,ausgerechnet,unexpected,6,überraschte Hendrik Lea mit einem riesigen Strauß ihrer Lieblingsblumen und einem romantischen Candle-Light-Dinner zu Hause.,gpt-3.5-turbo-16k,1.0,2
23,3,high,OH,Lea ist bereits über 20 Jahre mit Hendrik verheiratet. Jedes Wochenende bringt er ihr sehr zuverlässig Blumen mit. ,Dieses Wochenende ,dieses Wochenende,ohne,ohne,unexpected,1,überraschte Hendrik Lea mit einem riesigen Strauß ihrer Lieblingsblumen und einem romantischen Abendessen zu Hause.,gpt-3.5-turbo-16k,1.0,2
23,4,medium,RA,"Lea und Hendrik sind bereits länger zusammen. Hendrik nimmt öfter am Wochenende mal Blumen für Lea mit. Er möchte ihr zeigen, wieviel sie ihm bedeutet. ",Sogar dieses Wochenende,dieses Wochenende,sogar,sogar,unexpected,2,"hat er wieder eine schöne Blumenstrauß für sie gekauft, um ihr zu zeigen, wie sehr er sie schätzt.",gpt-3.5-turbo-16k,1.0,2
23,5,medium,EW,"Lea und Hendrik sind bereits länger zusammen. Hendrik nimmt öfter am Wochenende mal Blumen für Lea mit. Er möchte ihr zeigen, wieviel sie ihm bedeutet. ",Ausgerechnet dieses Wochenende,dieses Wochenende,ausgerechnet,ausgerechnet,unexpected,3,"hat er sich etwas ganz Besonderes überlegt und plant, Lea mit einem romantischen Picknick im Park zu überraschen.",gpt-3.5-turbo-16k,1.0,2
23,6,medium,OH,"Lea und Hendrik sind bereits länger zusammen. Hendrik nimmt öfter am Wochenende mal Blumen für Lea mit. Er möchte ihr zeigen, wieviel sie ihm bedeutet. ",Dieses Wochenende ,dieses Wochenende,ohne,ohne,unexpected,4,überraschte Hendrik Lea mit einem wunderschönen Strauß roter Rosen und einem selbstgebackenen Kuchen als Liebesbeweis.,gpt-3.5-turbo-16k,1.0,2
24,1,high,RA,"Emmas Herzenswunsch wird erfüllt: 40 Jahre nachdem sie aufgehört haben, kommt ABBA nun mit neuer Musik und mit einem Konzert zurück! Gestern hat sie ihren Urlaubsantrag für das Konzert eingereicht. ",Nur jetzt ,jetzt,nur,nur,unfair,6,"muss sie nur noch hoffen, dass ihr Urlaubsantrag bewilligt wird, damit sie endlich ABBA live erleben kann.",gpt-3.5-turbo-16k,1.0,2
24,2,high,EW,"Emmas Herzenswunsch wird erfüllt: 40 Jahre nachdem sie aufgehört haben, kommt ABBA nun mit neuer Musik und mit einem Konzert zurück! Gestern hat sie ihren Urlaubsantrag für das Konzert eingereicht. ",Gerade jetzt,jetzt,gerade,gerade,unfair,1,"kann Emma es kaum erwarten, ihre Lieblingsband live zu erleben.",gpt-3.5-turbo-16k,1.0,2
24,3,high,OH,"Emmas Herzenswunsch wird erfüllt: 40 Jahre nachdem sie aufgehört haben, kommt ABBA nun mit neuer Musik und mit einem Konzert zurück! Gestern hat sie ihren Urlaubsantrag für das Konzert eingereicht. ",Jetzt,jetzt,ohne,ohne,unfair,2,"kann Emma es kaum erwarten, endlich ihre Lieblingshits live zu erleben und gemeinsam mit ABBA zu feiern.",gpt-3.5-turbo-16k,1.0,2
24,4,medium,RA,Emma hat Tickets zum beliebten ABBA-konzert geschenkt bekommen und freut sich bereits auf die Reise. Gestern hat sie ihren Urlaubsantrag für das Konzert eingereicht. ,Nur jetzt ,jetzt,nur,nur,unfair,3,"hofft sie, dass ihr Urlaubsantrag genehmigt wird, damit sie das Konzert ohne Probleme besuchen kann.",gpt-3.5-turbo-16k,1.0,2
24,5,medium,EW,Emma hat Tickets zum beliebten ABBA-konzert geschenkt bekommen und freut sich bereits auf die Reise. Gestern hat sie ihren Urlaubsantrag für das Konzert eingereicht. ,Gerade jetzt,jetzt,gerade,gerade,unfair,4,"hofft Emma, dass ihr Urlaubsantrag genehmigt wird, damit sie das ABBA-Konzert besuchen und eine tolle Zeit haben kann.",gpt-3.5-turbo-16k,1.0,2
24,6,medium,OH,Emma hat Tickets zum beliebten ABBA-konzert geschenkt bekommen und freut sich bereits auf die Reise. Gestern hat sie ihren Urlaubsantrag für das Konzert eingereicht. ,Jetzt,jetzt,ohne,ohne,unfair,5,"hofft sie gespannt auf die Genehmigung ihres Urlaubs, damit sie das ABBA-Konzert besuchen kann.",gpt-3.5-turbo-16k,1.0,2
25,1,high,RA,"Marco hat sich via Tinder in Robert verliebt. Auf seinem Tinderprofil gibt er an eine seriöse Beziehung zu suchen. Sie schreiben sich täglich. Robert ist nicht nur witzig und clever, sondern auch stinkreich. Sie vereinbaren ein Treffen. ",Auch Robert,Robert,auch,auch,unexpected,1,zeigt großes Interesse an Marco und ist begeistert von seiner positiven und offenen Art.,gpt-3.5-turbo-16k,1.0,2
25,2,high,EW,"Marco hat sich via Tinder in Robert verliebt. Auf seinem Tinderprofil gibt er an eine seriöse Beziehung zu suchen. Sie schreiben sich täglich. Robert ist nicht nur witzig und clever, sondern auch stinkreich. Sie vereinbaren ein Treffen. ",Ausgerechnet Robert,Robert,ausgerechnet,ausgerechnet,unexpected,2,"entpuppt sich als absoluter Traummann - charmant, einfühlsam und wahnsinnig attraktiv. Marco ist überglücklich, dass er ihn über Tinder kennengelernt hat.",gpt-3.5-turbo-16k,1.0,2
25,3,high,OH,"Marco hat sich via Tinder in Robert verliebt. Auf seinem Tinderprofil gibt er an eine seriöse Beziehung zu suchen. Sie schreiben sich täglich. Robert ist nicht nur witzig und clever, sondern auch stinkreich. Sie vereinbaren ein Treffen. ",Robert,Robert,ohne,ohne,unexpected,3,zeigt sich von seiner charmantesten Seite und lädt Marco zu einem luxuriösen Abendessen in einem exklusiven Restaurant ein. Marco ist beeindruckt von Roberts Großzügigkeit und fühlt sich geschmeichelt.,gpt-3.5-turbo-16k,1.0,2
25,4,medium,RA,"Marco sucht seine große Liebe via Tinder. Er schaut täglich nach ob er jemanden sieht, der ihm gefällt. Ein Herr mit dem Namen Robert sieht nicht nur hübsch aus, sondern ist auch witzig und clever. Sie vereinbaren ein Treffen.",Auch Robert,Robert,auch,auch,unexpected,4,ist von Marco begeistert und freut sich auf ihr Treffen.,gpt-3.5-turbo-16k,1.0,2
25,5,medium,EW,"Marco sucht seine große Liebe via Tinder. Er schaut täglich nach ob er jemanden sieht, der ihm gefällt. Ein Herr mit dem Namen Robert sieht nicht nur hübsch aus, sondern ist auch witzig und clever. Sie vereinbaren ein Treffen.",Ausgerechnet Robert,Robert,ausgerechnet,ausgerechnet,unexpected,5,entpuppt sich als perfekter Match für Marco und die beiden verbringen einen unvergesslichen Abend zusammen.,gpt-3.5-turbo-16k,1.0,2
25,6,medium,OH,"Marco sucht seine große Liebe via Tinder. Er schaut täglich nach ob er jemanden sieht, der ihm gefällt. Ein Herr mit dem Namen Robert sieht nicht nur hübsch aus, sondern ist auch witzig und clever. Sie vereinbaren ein Treffen.",Robert,Robert,ohne,ohne,unexpected,6,"entpuppt sich als noch interessanterer und charmanterer Mensch im realen Leben, als Marco es sich je vorgestellt hätte. Von Anfang an spüren sie eine besondere Verbindung zueinander und die Chemie zwischen ihnen stimmt einfach.",gpt-3.5-turbo-16k,1.0,2
26,1,high,RA,Simon bewirbt sich auf eine Stelle als Zugführer. Er hat eine lange Ausbildung hinter sich und bei verschiedenen Praktika viel Erfahrung sammeln können. Auf die Stelle bewerben sich allerdings über 30 qualifizierte Kandidaten. ,Nur Simon,Simon,nur,nur,unexpected,2,"hat die Chance, sein Können und seine Erfahrung unter Beweis zu stellen und die Stelle als Zugführer zu bekommen.",gpt-3.5-turbo-16k,1.0,2
26,2,high,EW,Simon bewirbt sich auf eine Stelle als Zugführer. Er hat eine lange Ausbildung hinter sich und bei verschiedenen Praktika viel Erfahrung sammeln können. Auf die Stelle bewerben sich allerdings über 30 qualifizierte Kandidaten. ,Ausgerechnet Simon,Simon,ausgerechnet,ausgerechnet,unexpected,3,"steht nun vor der Herausforderung, sich von den anderen Bewerbern abzuheben und seine einzigartigen Fähigkeiten und Qualifikationen besonders hervorzuheben.",gpt-3.5-turbo-16k,1.0,2
26,3,high,OH,Simon bewirbt sich auf eine Stelle als Zugführer. Er hat eine lange Ausbildung hinter sich und bei verschiedenen Praktika viel Erfahrung sammeln können. Auf die Stelle bewerben sich allerdings über 30 qualifizierte Kandidaten. ,Simon,Simon,ohne,ohne,unexpected,4,"macht sich jedoch keine Sorgen, da er fest davon überzeugt ist, dass seine Leidenschaft und sein Fachwissen ihn von den anderen Kandidaten abheben werden.",gpt-3.5-turbo-16k,1.0,2
26,4,medium,RA,"Simon hat sein Studium abgeschlossen, aber findet momentan nur schwer Arbeit. Aus dem Grund bewirbt er sich auf eine Stelle als Zugführer. Er müsste dann zwar noch als Quereinsteiger eine verkürzte Ausbildung machen, aber das stört ihn nicht. ",Nur Simon,Simon,nur,nur,unexpected,5,kennt seine Leidenschaft für Züge und das Fahrer sein würde ihm sehr viel Freude bereiten.,gpt-3.5-turbo-16k,1.0,2
26,5,medium,EW,"Simon hat sein Studium abgeschlossen, aber findet momentan nur schwer Arbeit. Aus dem Grund bewirbt er sich auf eine Stelle als Zugführer. Er müsste dann zwar noch als Quereinsteiger eine verkürzte Ausbildung machen, aber das stört ihn nicht. ",Ausgerechnet Simon,Simon,ausgerechnet,ausgerechnet,unexpected,6,", der sich sein ganzes Leben lang schon f眉r Z眉ge und das Zugfahren begeistert hat.",gpt-3.5-turbo-16k,1.0,2
26,6,medium,OH,"Simon hat sein Studium abgeschlossen, aber findet momentan nur schwer Arbeit. Aus dem Grund bewirbt er sich auf eine Stelle als Zugführer. Er müsste dann zwar noch als Quereinsteiger eine verkürzte Ausbildung machen, aber das stört ihn nicht. ",Simon,Simon,ohne,ohne,unexpected,1,"ist motiviert und bereit, sich in ein neues Arbeitsfeld einzuarbeiten, um beruflich voranzukommen.",gpt-3.5-turbo-16k,1.0,2
27,1,high,RA,"Liana hat unglaublich viele Schulden und einige Kredite bei verschiedenen Instanzen. Sie hat keinen Job und weiß nicht, wie sie aus dieser Situation rauskommen soll. ",Sogar Liana,Liana,sogar,sogar,unexpected  and unfair,3,Die Situation erscheint aussichtslos und überwältigend für sie.,gpt-3.5-turbo-16k,1.0,2
27,2,high,EW,"Liana hat unglaublich viele Schulden und einige Kredite bei verschiedenen Instanzen. Sie hat keinen Job und weiß nicht, wie sie aus dieser Situation rauskommen soll. ",Gerade Liana,Liana,gerade,gerade,unexpected  and unfair,4,"könnte sich professionelle Schuldnerberatung suchen, um einen Plan zur Rückzahlung ihrer Schulden zu erstellen und langfristig finanzielle Probleme zu lösen.",gpt-3.5-turbo-16k,1.0,2
27,3,high,OH,"Liana hat unglaublich viele Schulden und einige Kredite bei verschiedenen Instanzen. Sie hat keinen Job und weiß nicht, wie sie aus dieser Situation rauskommen soll. ",Liana,Liana,ohne,ohne,unexpected  and unfair,5,"müsste dringend eine Schuldnerberatung aufsuchen, um ihre finanzielle Lage zu analysieren und einen Plan zur Schuldenregulierung zu entwickeln.",gpt-3.5-turbo-16k,1.0,2
27,4,medium,RA,Liana hat zur Zeit nicht viel Geld auf dem Konto und musste schon mehrmals Treffen mit Freunden aufgrund von Geldmangel absagen.,Sogar Liana,Liana,sogar,sogar,unexpected  and unfair,6,"hat beschlossen, sich nach zusätzlichen Einnahmequellen umzusehen, um ihre Finanzsituation zu verbessern.",gpt-3.5-turbo-16k,1.0,2
27,5,medium,EW,Liana hat zur Zeit nicht viel Geld auf dem Konto und musste schon mehrmals Treffen mit Freunden aufgrund von Geldmangel absagen.,Gerade Liana,Liana,gerade,gerade,unexpected  and unfair,1,"kann sich in solchen Momenten isoliert und einsam fühlen, da soziale Aktivitäten oft eine wichtige Rolle im Leben spielen.",gpt-3.5-turbo-16k,1.0,2
27,6,medium,OH,Liana hat zur Zeit nicht viel Geld auf dem Konto und musste schon mehrmals Treffen mit Freunden aufgrund von Geldmangel absagen.,Liana,Liana,ohne,ohne,unexpected and unfair,2,"sollte in Betracht ziehen, alternative kostengünstige Aktivitäten mit ihren Freunden zu planen, um weiterhin Zeit miteinander zu verbringen.",gpt-3.5-turbo-16k,1.0,2
28,1,high,RA,"Lukas hat eine neue Freundin. Er schwebt auf einer rosa Wolke. Gestern hat er ihre Eltern kennengelernt. Nervös war er nicht. Ihm war klar, dass sie ihn mögen werden. ",Sogar seine Freundin ,seine Freundin,sogar,sogar,unexpected,4,"war überrascht, wie gut Lukas sich mit ihren Eltern verstand.",gpt-3.5-turbo-16k,1.0,2
28,2,high,EW,"Lukas hat eine neue Freundin. Er schwebt auf einer rosa Wolke. Gestern hat er ihre Eltern kennengelernt. Nervös war er nicht. Ihm war klar, dass sie ihn mögen werden. ",Ausgerechnet seine Freundin,seine Freundin,ausgerechnet,ausgerechnet,unexpected,5,", die er für die Liebe seines Lebens gehalten hatte, war bereits vergeben.",gpt-3.5-turbo-16k,1.0,2
28,3,high,OH,"Lukas hat eine neue Freundin. Er schwebt auf einer rosa Wolke. Gestern hat er ihre Eltern kennengelernt. Nervös war er nicht. Ihm war klar, dass sie ihn mögen werden. ",Seine Freundin,seine Freundin,ohne,ohne,unexpected,6,"war genauso aufgeregt wie er, als sie ihm mit strahlenden Augen von ihren Eltern erzählte.",gpt-3.5-turbo-16k,1.0,2
28,4,medium,RA,"Lukas hat schon länger eine Beziehung, aber hat die Eltern seiner Freundin noch nicht kennengelernt. Gerne hätte er sie bereits kennengelernt, aber leider gab es noch keine Gelegenheit dazu. ",Sogar seine Freundin ,seine Freundin,sogar,sogar,unexpected,1,"hat bisher noch nicht die passende Gelegenheit gefunden, um ihre Eltern Lukas vorzustellen.",gpt-3.5-turbo-16k,1.0,2
28,5,medium,EW,"Lukas hat schon länger eine Beziehung, aber hat die Eltern seiner Freundin noch nicht kennengelernt. Gerne hätte er sie bereits kennengelernt, aber leider gab es noch keine Gelegenheit dazu. ",Ausgerechnet seine Freundin,seine Freundin,ausgerechnet,ausgerechnet,unexpected,2,"macht es ihm schwer, einen geeigneten Termin für ein Treffen zu finden, da ihre Eltern viel unterwegs und oft beschäftigt sind.",gpt-3.5-turbo-16k,1.0,2
28,6,medium,OH,"Lukas hat schon länger eine Beziehung, aber hat die Eltern seiner Freundin noch nicht kennengelernt. Gerne hätte er sie bereits kennengelernt, aber leider gab es noch keine Gelegenheit dazu. ",Seine Freundin,seine Freundin,ohne,ohne,unexpected,3,"möchte die Eltern erst vorstellen, wenn die Beziehung etwas stabiler ist und sie sich sicher ist, dass es ernst ist.",gpt-3.5-turbo-16k,1.0,2
29,1,high,RA,"Frau Eberle ist 88 und bei guter Gesundheit. Sie ist der Meinung, dass sie trotz Augenproblemen immer noch Auto fahren kann. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",Auch an dem Tag,an dem Tag,auch,auch,unexpected,5,hält Frau Eberle unbeirrt an ihrem Plan fest und möchte mit dem Auto nach Hamburg fahren.,gpt-3.5-turbo-16k,1.0,2
29,2,high,EW,"Frau Eberle ist 88 und bei guter Gesundheit. Sie ist der Meinung, dass sie trotz Augenproblemen immer noch Auto fahren kann. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",Ausgerechnet an dem Tag,an dem Tag,ausgerechnet,ausgerechnet,unexpected,6,kommt es zu einem unerwarteten plötzlichen Sehverlust bei Frau Eberle.,gpt-3.5-turbo-16k,1.0,2
29,3,high,OH,"Frau Eberle ist 88 und bei guter Gesundheit. Sie ist der Meinung, dass sie trotz Augenproblemen immer noch Auto fahren kann. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",An dem Tag,an dem Tag,ohne,ohne,unexpected,1,"An dem Tag wird Frau Eberle sich jedoch von einem Freund oder einem Familienmitglied chauffieren lassen müssen, da es nicht sicher ist, dass sie aufgrund ihrer Augenprobleme noch Auto fahren kann.",gpt-3.5-turbo-16k,1.0,2
29,4,medium,RA,"Frau Eberle ist 88 und bei guter Gesundheit. Morgens kommt eine Pflegehilfe, um ihr ihre Stützstrümpfe anzuziehen, aber weiter kann sie alles noch allein. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",Auch an dem Tag,an dem Tag,auch,auch,unexpected,2,"freut sich Frau Eberle schon auf die Zugfahrt und darauf, ihre Tochter endlich wiederzusehen.",gpt-3.5-turbo-16k,1.0,2
29,5,medium,EW,"Frau Eberle ist 88 und bei guter Gesundheit. Morgens kommt eine Pflegehilfe, um ihr ihre Stützstrümpfe anzuziehen, aber weiter kann sie alles noch allein. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",Ausgerechnet an dem Tag,an dem Tag,ausgerechnet,ausgerechnet,unexpected,3,hat Frau Eberle starke Halsschmerzen bekommen und fühlt sich schwach. Leider muss sie ihren Besuch bei ihrer Tochter in Hamburg absagen.,gpt-3.5-turbo-16k,1.0,2
29,6,medium,OH,"Frau Eberle ist 88 und bei guter Gesundheit. Morgens kommt eine Pflegehilfe, um ihr ihre Stützstrümpfe anzuziehen, aber weiter kann sie alles noch allein. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",An dem Tag,an dem Tag,ohne,ohne,unexpected,4,"plant Frau Eberle früh aufzustehen, um sich für die Zugfahrt nach Hamburg vorzubereiten.",gpt-3.5-turbo-16k,1.0,2
30,1,high,RA,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. Gesundheitliche Sorgen hat er derzeit keine.",Sogar er ,er,sogar,sogar,unexpected and unfair,6,"Sogar er, der sein ganzes Leben hart gearbeitet hat, freut sich nun darauf, endlich in Rente zu gehen und die freie Zeit mit seinen Hobbys zu genießen.",gpt-3.5-turbo-16k,1.0,2
30,2,high,EW,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. Gesundheitliche Sorgen hat er derzeit keine.",Genau er,er,genau,genau,unexpected and unfair,1,"freut sich darauf, endlich mehr Zeit für seine Hobbys und Interessen zu haben, ohne sich um den Arbeitsalltag kümmern zu müssen.",gpt-3.5-turbo-16k,1.0,2
30,3,high,OH,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. Gesundheitliche Sorgen hat er derzeit keine.",Er ,er,ohne,ohne,unexpected and unfair,2,"freut sich darauf, endlich mehr Zeit für sich selbst und seine Hobbys zu haben.",gpt-3.5-turbo-16k,1.0,2
30,4,medium,RA,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. ",Sogar er ,er,sogar,sogar,unexpected,3,"wird endlich die Zeit haben, seine kreative Seite voll auszuleben und sich ganz der Malerei widmen können.",gpt-3.5-turbo-16k,1.0,2
30,5,medium,EW,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. ",Genau er,er,genau,genau,unexpected,4,"freut sich darauf, endlich mehr Zeit für seine Hobbys zu haben und sich ganz seinen Leidenschaften widmen zu können.",gpt-3.5-turbo-16k,1.0,2
30,6,medium,OH,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. ",Er ,er,ohne,ohne ,unexpected,5,"plant, all die Dinge nachzuholen, für die er während seiner beruflichen Karriere nie genug Zeit hatte.",gpt-3.5-turbo-16k,1.0,2
31,1,high,RA,Ludwig hat ein neues Handy gekauft. Sein altes war bereits über 5 Jahre alt und der Akku ließ sich nicht mehr aufladen. Jetzt hat er sich für über 1000 Euro das neueste iPhone gekauft. ,Nur sein neues Handy,sein neues Handy,nur,nur,unexpected and unfair,1,"kann ihn jetzt wieder den ganzen Tag lang begleiten und ihm dabei helfen, organisiert zu bleiben und mit seinen Freunden und seiner Familie in Verbindung zu bleiben.",gpt-3.5-turbo-16k,1.0,2
31,2,high,EW,Ludwig hat ein neues Handy gekauft. Sein altes war bereits über 5 Jahre alt und der Akku ließ sich nicht mehr aufladen. Jetzt hat er sich für über 1000 Euro das neueste iPhone gekauft. ,Ausgerechnet sein neues Handy,sein neues Handy,ausgerechnet,ausgerechnet,unexpected and unfair,2,hat bereits nach wenigen Tagen technische Probleme bereitet.,gpt-3.5-turbo-16k,1.0,2
31,3,high,OH,Ludwig hat ein neues Handy gekauft. Sein altes war bereits über 5 Jahre alt und der Akku ließ sich nicht mehr aufladen. Jetzt hat er sich für über 1000 Euro das neueste iPhone gekauft. ,Sein neues Handy,sein neues Handy,ohne,ohne,unexpected and unfair,3,ist ein echtes technisches Wunderwerk mit vielen neuen Funktionen und einer deutlich besseren Kamera als sein altes Modell.,gpt-3.5-turbo-16k,1.0,2
31,4,medium,RA,"Ludwig musste ein neues Handy kaufen. Sein altes war die letzte Zeit etwas langsamer und der Akku hat nicht mehr so lange gehalten, wie am Anfang. Er hat sich für ein Handy im mittleren Preissegment entschieden. ",Nur sein neues Handy,sein neues Handy,nur,nur,unexpected and unfair,4,konnte seine hohen Erwartungen an Leistung und Akkulaufzeit erfüllen.,gpt-3.5-turbo-16k,1.0,2
31,5,medium,EW,"Ludwig musste ein neues Handy kaufen. Sein altes war die letzte Zeit etwas langsamer und der Akku hat nicht mehr so lange gehalten, wie am Anfang. Er hat sich für ein Handy im mittleren Preissegment entschieden. ",Ausgerechnet sein neues Handy,sein neues Handy,ausgerechnet,ausgerechnet,unexpected and unfair,5,"entpuppte sich als wahre Bereicherung für ihn: Es war schnell, hatte eine lange Akkulaufzeit und bot ihm alle Funktionen, die er brauchte.",gpt-3.5-turbo-16k,1.0,2
31,6,medium,OH,"Ludwig musste ein neues Handy kaufen. Sein altes war die letzte Zeit etwas langsamer und der Akku hat nicht mehr so lange gehalten, wie am Anfang. Er hat sich für ein Handy im mittleren Preissegment entschieden. ",Sein neues Handy,sein neues Handy,ohne,ohne,unexpected and unfair,6,"war eine gute Investition, da es schnell und zuverlässig arbeitet.",gpt-3.5-turbo-16k,1.0,2
32,1,high,RA,"Maria heiratet heute. Als kleines Mädchen hat sie bereits von diesem Tag geträumt. Ihr Traumkleid hat sie schon gekauft, sogar noch bevor sie ihren zukünftigen Ehemann kennengelernt hat. Es sind 400 Gäste eingeladen, um diesen Tag mit ihr zu erleben. ",Lediglich heute ,heute ,lediglich,lediglich,unexpected and unfair,2,"Besteht die Welt nur aus Liebe, Glück und strahlenden Gesichtern.",gpt-3.5-turbo-16k,1.0,2
32,2,high,EW,"Maria heiratet heute. Als kleines Mädchen hat sie bereits von diesem Tag geträumt. Ihr Traumkleid hat sie schon gekauft, sogar noch bevor sie ihren zukünftigen Ehemann kennengelernt hat. Es sind 400 Gäste eingeladen, um diesen Tag mit ihr zu erleben. ",Gerade heute ,heute ,gerade,gerade,unexpected and unfair,3,"fühlt sich Maria wie in einem Märchen, in dem all ihre Träume wahr werden.",gpt-3.5-turbo-16k,1.0,2
32,3,high,OH,"Maria heiratet heute. Als kleines Mädchen hat sie bereits von diesem Tag geträumt. Ihr Traumkleid hat sie schon gekauft, sogar noch bevor sie ihren zukünftigen Ehemann kennengelernt hat. Es sind 400 Gäste eingeladen, um diesen Tag mit ihr zu erleben. ",Heute,heute ,ohne,ohne,unexpected and unfair,4,wird ihr Traum von der perfekten Hochzeit endlich wahr.,gpt-3.5-turbo-16k,1.0,2
32,4,medium,RA,"Maria und Sven heiraten heute. Die Hochzeit wird in ihrem Garten stattfinden. Ihre beiden Familien, viele Freunde und einige Kollegen sind zur Hochzeit eingeladen. ",Lediglich heute ,heute ,lediglich,lediglich,unexpected and unfair,5,"wird der Garten von Maria und Sven mit Liebe, Lachen und Glück erfüllt sein, während sie ihre Ehe besiegeln.",gpt-3.5-turbo-16k,1.0,2
32,5,medium,EW,"Maria und Sven heiraten heute. Die Hochzeit wird in ihrem Garten stattfinden. Ihre beiden Familien, viele Freunde und einige Kollegen sind zur Hochzeit eingeladen. ",Gerade heute ,heute ,gerade,gerade,unexpected and unfair,6,ist das Wetter perfekt für eine Gartenhochzeit.,gpt-3.5-turbo-16k,1.0,2
32,6,medium,OH,"Maria und Sven heiraten heute. Die Hochzeit wird in ihrem Garten stattfinden. Ihre beiden Familien, viele Freunde und einige Kollegen sind zur Hochzeit eingeladen. ",Heute,heute ,ohne,ohne,unexpected and unfair,1,"feiern Maria und Sven ihre Liebe und den Beginn eines neuen Lebensabschnitts mit einer wunderschönen Gartenhochzeit, umgeben von ihren Liebsten.",gpt-3.5-turbo-16k,1.0,2
33,1,high,RA,"Benny arbeitet schon sein ganzes Erwachsenenleben im Gartencenter. Er hat mittlerweile eine Stammkundschaft aufgebaut und hilft täglich Kunden, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Kundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer gekauften Pflanze gefragt. ",Lediglich diese Pflanze,diese Pflanze ,lediglich,lediglich,unexpected,3,"ist für Katzen ungiftig und somit unbedenklich in einem Haushalt mit Haustieren. Benny empfiehlt der Kundin jedoch trotzdem, die Pflanze außer Reichweite der Katze zu platzieren, um jegliche Risiken zu vermeiden.",gpt-3.5-turbo-16k,1.0,2
33,2,high,EW,"Benny arbeitet schon sein ganzes Erwachsenenleben im Gartencenter. Er hat mittlerweile eine Stammkundschaft aufgebaut und hilft täglich Kunden, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Kundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer gekauften Pflanze gefragt. ",Ausgerechnet diese Pflanze,diese Pflanze ,ausgerechnet,ausgerechnet,unexpected,4,"Ausgerechnet diese Pflanze ist für Katzen tatsächlich giftig und sollte außer Reichweite der Katze aufgestellt werden, empfahl Benny der Kundin.",gpt-3.5-turbo-16k,1.0,2
33,3,high,OH,"Benny arbeitet schon sein ganzes Erwachsenenleben im Gartencenter. Er hat mittlerweile eine Stammkundschaft aufgebaut und hilft täglich Kunden, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Kundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer gekauften Pflanze gefragt. ",Diese Pflanze,diese Pflanze ,ohne,ohne,unexpected,5,"ist tatsächlich giftig für Katzen und sollte außer Reichweite des Haustiers aufgestellt werden, um mögliche Vergiftungen zu verhindern. Benny empfiehlt der Kundin stattdessen eine ungiftige Alternative, die genauso hübsch aussieht.",gpt-3.5-turbo-16k,1.0,2
33,4,medium,RA,"Benny arbeitet im Gartencenter. Er hat viel Freude daran, Kunden zu helfen, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Stammkundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer Monstera nachgefragt. ",Lediglich diese Pflanze,diese Pflanze ,lediglich,lediglich,unexpected,6,ist für Katzen ungiftig und kann bedenkenlos in Haushalten mit Haustieren gehalten werden.,gpt-3.5-turbo-16k,1.0,2
