Item,Condition,Expectancy,Particle,Context,Start sentence,R-Expression,Particle used,Original particle,unexpected  and unfair,list,generation,model,temperature,seed
26,3,high,OH,Simon bewirbt sich auf eine Stelle als Zugführer. Er hat eine lange Ausbildung hinter sich und bei verschiedenen Praktika viel Erfahrung sammeln können. Auf die Stelle bewerben sich allerdings über 30 qualifizierte Kandidaten. ,Simon,Simon,ohne,ohne,unexpected,4,"Simon hofft dennoch, mit seinen Qualifikationen und seiner Motivation überzeugen zu können.",gpt-5.2-chat-latest,1.0,2
26,4,medium,RA,"Simon hat sein Studium abgeschlossen, aber findet momentan nur schwer Arbeit. Aus dem Grund bewirbt er sich auf eine Stelle als Zugführer. Er müsste dann zwar noch als Quereinsteiger eine verkürzte Ausbildung machen, aber das stört ihn nicht. ",Nur Simon,Simon,nur,nur,unexpected,5,Nur Simon lässt sich davon nicht entmutigen und sieht in der Stelle eine gute Chance.,gpt-5.2-chat-latest,1.0,2
26,5,medium,EW,"Simon hat sein Studium abgeschlossen, aber findet momentan nur schwer Arbeit. Aus dem Grund bewirbt er sich auf eine Stelle als Zugführer. Er müsste dann zwar noch als Quereinsteiger eine verkürzte Ausbildung machen, aber das stört ihn nicht. ",Ausgerechnet Simon,Simon,ausgerechnet,ausgerechnet,unexpected,6,Ausgerechnet Simon will nun Zugführer werden.,gpt-5.2-chat-latest,1.0,2
26,6,medium,OH,"Simon hat sein Studium abgeschlossen, aber findet momentan nur schwer Arbeit. Aus dem Grund bewirbt er sich auf eine Stelle als Zugführer. Er müsste dann zwar noch als Quereinsteiger eine verkürzte Ausbildung machen, aber das stört ihn nicht. ",Simon,Simon,ohne,ohne,unexpected,1,"Simon hofft, so dennoch schnell eine passende Arbeitsstelle zu finden.",gpt-5.2-chat-latest,1.0,2
27,1,high,RA,"Liana hat unglaublich viele Schulden und einige Kredite bei verschiedenen Instanzen. Sie hat keinen Job und weiß nicht, wie sie aus dieser Situation rauskommen soll. ",Sogar Liana,Liana,sogar,sogar,unexpected  and unfair,3,Sogar Liana sieht im Moment keinen Ausweg mehr aus ihrer finanziellen Lage.,gpt-5.2-chat-latest,1.0,2
27,2,high,EW,"Liana hat unglaublich viele Schulden und einige Kredite bei verschiedenen Instanzen. Sie hat keinen Job und weiß nicht, wie sie aus dieser Situation rauskommen soll. ",Gerade Liana,Liana,gerade,gerade,unexpected  and unfair,4,Gerade Liana braucht dringend Unterstützung und professionelle Beratung.,gpt-5.2-chat-latest,1.0,2
27,3,high,OH,"Liana hat unglaublich viele Schulden und einige Kredite bei verschiedenen Instanzen. Sie hat keinen Job und weiß nicht, wie sie aus dieser Situation rauskommen soll. ",Liana,Liana,ohne,ohne,unexpected  and unfair,5,Liana fühlt sich hoffnungslos und überfordert von ihrer finanziellen Lage.,gpt-5.2-chat-latest,1.0,2
27,4,medium,RA,Liana hat zur Zeit nicht viel Geld auf dem Konto und musste schon mehrmals Treffen mit Freunden aufgrund von Geldmangel absagen.,Sogar Liana,Liana,sogar,sogar,unexpected  and unfair,6,Sogar Liana muss inzwischen jeden Euro zweimal umdrehen.,gpt-5.2-chat-latest,1.0,2
27,5,medium,EW,Liana hat zur Zeit nicht viel Geld auf dem Konto und musste schon mehrmals Treffen mit Freunden aufgrund von Geldmangel absagen.,Gerade Liana,Liana,gerade,gerade,unexpected  and unfair,1,spürt den finanziellen Druck besonders.,gpt-5.2-chat-latest,1.0,2
27,6,medium,OH,Liana hat zur Zeit nicht viel Geld auf dem Konto und musste schon mehrmals Treffen mit Freunden aufgrund von Geldmangel absagen.,Liana,Liana,ohne,ohne,unexpected and unfair,2,Liana muss deshalb sehr auf ihre Ausgaben achten und auf manche Freizeitaktivitäten verzichten.,gpt-5.2-chat-latest,1.0,2
28,1,high,RA,"Lukas hat eine neue Freundin. Er schwebt auf einer rosa Wolke. Gestern hat er ihre Eltern kennengelernt. Nervös war er nicht. Ihm war klar, dass sie ihn mögen werden. ",Sogar seine Freundin ,seine Freundin,sogar,sogar,unexpected,4,Sogar seine Freundin war von seinem selbstsicheren Auftreten überrascht.,gpt-5.2-chat-latest,1.0,2
28,2,high,EW,"Lukas hat eine neue Freundin. Er schwebt auf einer rosa Wolke. Gestern hat er ihre Eltern kennengelernt. Nervös war er nicht. Ihm war klar, dass sie ihn mögen werden. ",Ausgerechnet seine Freundin,seine Freundin,ausgerechnet,ausgerechnet,unexpected,5,"Ausgerechnet seine Freundin war es, die nervös war.",gpt-5.2-chat-latest,1.0,2
28,3,high,OH,"Lukas hat eine neue Freundin. Er schwebt auf einer rosa Wolke. Gestern hat er ihre Eltern kennengelernt. Nervös war er nicht. Ihm war klar, dass sie ihn mögen werden. ",Seine Freundin,seine Freundin,ohne,ohne,unexpected,6,Seine Freundin ist ebenfalls sehr verliebt in ihn.,gpt-5.2-chat-latest,1.0,2
28,4,medium,RA,"Lukas hat schon länger eine Beziehung, aber hat die Eltern seiner Freundin noch nicht kennengelernt. Gerne hätte er sie bereits kennengelernt, aber leider gab es noch keine Gelegenheit dazu. ",Sogar seine Freundin ,seine Freundin,sogar,sogar,unexpected,1,Sogar seine Freundin drängt ihn inzwischen dazu.,gpt-5.2-chat-latest,1.0,2
28,5,medium,EW,"Lukas hat schon länger eine Beziehung, aber hat die Eltern seiner Freundin noch nicht kennengelernt. Gerne hätte er sie bereits kennengelernt, aber leider gab es noch keine Gelegenheit dazu. ",Ausgerechnet seine Freundin,seine Freundin,ausgerechnet,ausgerechnet,unexpected,2,Ausgerechnet seine Freundin konnte bisher keinen passenden Termin dafür finden.,gpt-5.2-chat-latest,1.0,2
28,6,medium,OH,"Lukas hat schon länger eine Beziehung, aber hat die Eltern seiner Freundin noch nicht kennengelernt. Gerne hätte er sie bereits kennengelernt, aber leider gab es noch keine Gelegenheit dazu. ",Seine Freundin,seine Freundin,ohne,ohne,unexpected,3,"Seine Freundin hatte bisher keine Gelegenheit, ihn ihren Eltern vorzustellen.",gpt-5.2-chat-latest,1.0,2
29,1,high,RA,"Frau Eberle ist 88 und bei guter Gesundheit. Sie ist der Meinung, dass sie trotz Augenproblemen immer noch Auto fahren kann. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",Auch an dem Tag,an dem Tag,auch,auch,unexpected,5,Auch an dem Tag möchte sie selbst mit dem Auto fahren.,gpt-5.2-chat-latest,1.0,2
29,2,high,EW,"Frau Eberle ist 88 und bei guter Gesundheit. Sie ist der Meinung, dass sie trotz Augenproblemen immer noch Auto fahren kann. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",Ausgerechnet an dem Tag,an dem Tag,ausgerechnet,ausgerechnet,unexpected,6,Ausgerechnet an dem Tag zieht dichter Nebel auf und der Verkehr ist besonders chaotisch.,gpt-5.2-chat-latest,1.0,2
29,3,high,OH,"Frau Eberle ist 88 und bei guter Gesundheit. Sie ist der Meinung, dass sie trotz Augenproblemen immer noch Auto fahren kann. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",An dem Tag,an dem Tag,ohne,ohne,unexpected,1,An dem Tag möchte sie mit dem Auto nach Hamburg fahren.,gpt-5.2-chat-latest,1.0,2
29,4,medium,RA,"Frau Eberle ist 88 und bei guter Gesundheit. Morgens kommt eine Pflegehilfe, um ihr ihre Stützstrümpfe anzuziehen, aber weiter kann sie alles noch allein. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",Auch an dem Tag,an dem Tag,auch,auch,unexpected,2,Auch an dem Tag kommt morgens die Pflegehilfe zu ihr.,gpt-5.2-chat-latest,1.0,2
29,5,medium,EW,"Frau Eberle ist 88 und bei guter Gesundheit. Morgens kommt eine Pflegehilfe, um ihr ihre Stützstrümpfe anzuziehen, aber weiter kann sie alles noch allein. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",Ausgerechnet an dem Tag,an dem Tag,ausgerechnet,ausgerechnet,unexpected,3,Ausgerechnet an dem Tag fällt der Zug wegen eines Streiks aus.,gpt-5.2-chat-latest,1.0,2
29,6,medium,OH,"Frau Eberle ist 88 und bei guter Gesundheit. Morgens kommt eine Pflegehilfe, um ihr ihre Stützstrümpfe anzuziehen, aber weiter kann sie alles noch allein. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",An dem Tag,an dem Tag,ohne,ohne,unexpected,4,An dem Tag reist sie mit dem Zug nach Hamburg.,gpt-5.2-chat-latest,1.0,2
30,1,high,RA,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. Gesundheitliche Sorgen hat er derzeit keine.",Sogar er ,er,sogar,sogar,unexpected and unfair,6,"Sogar er kann es kaum erwarten, endlich mehr Zeit für seine Hobbys zu haben.",gpt-5.2-chat-latest,1.0,2
30,2,high,EW,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. Gesundheitliche Sorgen hat er derzeit keine.",Genau er,er,genau,genau,unexpected and unfair,1,Genau er blickt voller Vorfreude auf den neuen Lebensabschnitt.,gpt-5.2-chat-latest,1.0,2
30,3,high,OH,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. Gesundheitliche Sorgen hat er derzeit keine.",Er ,er,ohne,ohne,unexpected and unfair,2,Er blickt voller Vorfreude und Zuversicht in die Zukunft.,gpt-5.2-chat-latest,1.0,2
30,4,medium,RA,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. ",Sogar er ,er,sogar,sogar,unexpected,3,"Sogar er kann es kaum erwarten, diesen neuen Lebensabschnitt zu beginnen.",gpt-5.2-chat-latest,1.0,2
30,5,medium,EW,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. ",Genau er,er,genau,genau,unexpected,4,Genau er blickt voller Vorfreude auf diesen neuen Lebensabschnitt.,gpt-5.2-chat-latest,1.0,2
30,6,medium,OH,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. ",Er ,er,ohne,ohne ,unexpected,5,Er freut sich auf die freie Zeit und neue kreative Möglichkeiten.,gpt-5.2-chat-latest,1.0,2
31,1,high,RA,Ludwig hat ein neues Handy gekauft. Sein altes war bereits über 5 Jahre alt und der Akku ließ sich nicht mehr aufladen. Jetzt hat er sich für über 1000 Euro das neueste iPhone gekauft. ,Nur sein neues Handy,sein neues Handy,nur,nur,unexpected and unfair,1,Nur sein neues Handy erfüllt nun alle seine Erwartungen.,gpt-5.2-chat-latest,1.0,2
31,2,high,EW,Ludwig hat ein neues Handy gekauft. Sein altes war bereits über 5 Jahre alt und der Akku ließ sich nicht mehr aufladen. Jetzt hat er sich für über 1000 Euro das neueste iPhone gekauft. ,Ausgerechnet sein neues Handy,sein neues Handy,ausgerechnet,ausgerechnet,unexpected and unfair,2,Ausgerechnet sein neues Handy ließ er gleich am ersten Tag fallen.,gpt-5.2-chat-latest,1.0,2
31,3,high,OH,Ludwig hat ein neues Handy gekauft. Sein altes war bereits über 5 Jahre alt und der Akku ließ sich nicht mehr aufladen. Jetzt hat er sich für über 1000 Euro das neueste iPhone gekauft. ,Sein neues Handy,sein neues Handy,ohne,ohne,unexpected and unfair,3,hat eine deutlich bessere Akkulaufzeit und viele neue Funktionen.,gpt-5.2-chat-latest,1.0,2
31,4,medium,RA,"Ludwig musste ein neues Handy kaufen. Sein altes war die letzte Zeit etwas langsamer und der Akku hat nicht mehr so lange gehalten, wie am Anfang. Er hat sich für ein Handy im mittleren Preissegment entschieden. ",Nur sein neues Handy,sein neues Handy,nur,nur,unexpected and unfair,4,Nur sein neues Handy war wieder schneller und der Akku hielt länger.,gpt-5.2-chat-latest,1.0,2
31,5,medium,EW,"Ludwig musste ein neues Handy kaufen. Sein altes war die letzte Zeit etwas langsamer und der Akku hat nicht mehr so lange gehalten, wie am Anfang. Er hat sich für ein Handy im mittleren Preissegment entschieden. ",Ausgerechnet sein neues Handy,sein neues Handy,ausgerechnet,ausgerechnet,unexpected and unfair,5,Ausgerechnet sein neues Handy ging ihm am ersten Tag herunter und bekam einen Kratzer.,gpt-5.2-chat-latest,1.0,2
31,6,medium,OH,"Ludwig musste ein neues Handy kaufen. Sein altes war die letzte Zeit etwas langsamer und der Akku hat nicht mehr so lange gehalten, wie am Anfang. Er hat sich für ein Handy im mittleren Preissegment entschieden. ",Sein neues Handy,sein neues Handy,ohne,ohne,unexpected and unfair,6,Sein neues Handy ist deutlich schneller und der Akku hält wieder den ganzen Tag.,gpt-5.2-chat-latest,1.0,2
32,1,high,RA,"Maria heiratet heute. Als kleines Mädchen hat sie bereits von diesem Tag geträumt. Ihr Traumkleid hat sie schon gekauft, sogar noch bevor sie ihren zukünftigen Ehemann kennengelernt hat. Es sind 400 Gäste eingeladen, um diesen Tag mit ihr zu erleben. ",Lediglich heute ,heute ,lediglich,lediglich,unexpected and unfair,2,Lediglich heute steht sie ganz im Mittelpunkt.,gpt-5.2-chat-latest,1.0,2
32,2,high,EW,"Maria heiratet heute. Als kleines Mädchen hat sie bereits von diesem Tag geträumt. Ihr Traumkleid hat sie schon gekauft, sogar noch bevor sie ihren zukünftigen Ehemann kennengelernt hat. Es sind 400 Gäste eingeladen, um diesen Tag mit ihr zu erleben. ",Gerade heute ,heute ,gerade,gerade,unexpected and unfair,3,Gerade heute geht für Maria ein langer Traum in Erfüllung.,gpt-5.2-chat-latest,1.0,2
32,3,high,OH,"Maria heiratet heute. Als kleines Mädchen hat sie bereits von diesem Tag geträumt. Ihr Traumkleid hat sie schon gekauft, sogar noch bevor sie ihren zukünftigen Ehemann kennengelernt hat. Es sind 400 Gäste eingeladen, um diesen Tag mit ihr zu erleben. ",Heute,heute ,ohne,ohne,unexpected and unfair,4,Heute wird ihr Traum Wirklichkeit.,gpt-5.2-chat-latest,1.0,2
32,4,medium,RA,"Maria und Sven heiraten heute. Die Hochzeit wird in ihrem Garten stattfinden. Ihre beiden Familien, viele Freunde und einige Kollegen sind zur Hochzeit eingeladen. ",Lediglich heute ,heute ,lediglich,lediglich,unexpected and unfair,5,Lediglich heute steht der Garten ganz im Zeichen ihrer Hochzeit.,gpt-5.2-chat-latest,1.0,2
32,5,medium,EW,"Maria und Sven heiraten heute. Die Hochzeit wird in ihrem Garten stattfinden. Ihre beiden Familien, viele Freunde und einige Kollegen sind zur Hochzeit eingeladen. ",Gerade heute ,heute ,gerade,gerade,unexpected and unfair,6,Gerade heute scheint die Sonne besonders hell.,gpt-5.2-chat-latest,1.0,2
32,6,medium,OH,"Maria und Sven heiraten heute. Die Hochzeit wird in ihrem Garten stattfinden. Ihre beiden Familien, viele Freunde und einige Kollegen sind zur Hochzeit eingeladen. ",Heute,heute ,ohne,ohne,unexpected and unfair,1,Heute geben sich Maria und Sven im Garten das Ja-Wort.,gpt-5.2-chat-latest,1.0,2
33,1,high,RA,"Benny arbeitet schon sein ganzes Erwachsenenleben im Gartencenter. Er hat mittlerweile eine Stammkundschaft aufgebaut und hilft täglich Kunden, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Kundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer gekauften Pflanze gefragt. ",Lediglich diese Pflanze,diese Pflanze ,lediglich,lediglich,unexpected,3,Lediglich diese Pflanze sei für Katzen ungiftig.,gpt-5.2-chat-latest,1.0,2
33,2,high,EW,"Benny arbeitet schon sein ganzes Erwachsenenleben im Gartencenter. Er hat mittlerweile eine Stammkundschaft aufgebaut und hilft täglich Kunden, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Kundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer gekauften Pflanze gefragt. ",Ausgerechnet diese Pflanze,diese Pflanze ,ausgerechnet,ausgerechnet,unexpected,4,"Ausgerechnet diese Pflanze stellte sich als giftig für Katzen heraus, was Benny der Kundin vorsichtig erklärte.",gpt-5.2-chat-latest,1.0,2
33,3,high,OH,"Benny arbeitet schon sein ganzes Erwachsenenleben im Gartencenter. Er hat mittlerweile eine Stammkundschaft aufgebaut und hilft täglich Kunden, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Kundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer gekauften Pflanze gefragt. ",Diese Pflanze,diese Pflanze ,ohne,ohne,unexpected,5,Diese Pflanze ist für Katzen giftig und sollte außer Reichweite stehen.,gpt-5.2-chat-latest,1.0,2
33,4,medium,RA,"Benny arbeitet im Gartencenter. Er hat viel Freude daran, Kunden zu helfen, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Stammkundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer Monstera nachgefragt. ",Lediglich diese Pflanze,diese Pflanze ,lediglich,lediglich,unexpected,6,"Lediglich diese Pflanze sei für Katzen giftig, erklärte Benny der Kundin.",gpt-5.2-chat-latest,1.0,2
33,5,medium,EW,"Benny arbeitet im Gartencenter. Er hat viel Freude daran, Kunden zu helfen, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Stammkundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer Monstera nachgefragt. ",Ausgerechnet diese Pflanze,diese Pflanze ,ausgerechnet,ausgerechnet,unexpected,1,Ausgerechnet diese Pflanze ist für Katzen giftig und sollte außer Reichweite stehen.,gpt-5.2-chat-latest,1.0,2
33,6,medium,OH,"Benny arbeitet im Gartencenter. Er hat viel Freude daran, Kunden zu helfen, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Stammkundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer Monstera nachgefragt. ",Diese Pflanze,diese Pflanze ,ohne,ohne,unexpected,2,Diese Pflanze ist für Katzen giftig und sollte außerhalb ihrer Reichweite stehen.,gpt-5.2-chat-latest,1.0,2
34,1,high,RA,"Frida ist eine hoch angesehene Influencerin und Celebrity. Sie hat über 10 Millionen Follower und postet täglich über ihren Tagesablauf. Zudem macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Auch diese Tabletten,diese Tabletten,auch ,auch,unexpected and unfair,4,Auch diese Tabletten bewirbt sie gegen Bezahlung in ihren sozialen Netzwerken.,gpt-5.2-chat-latest,1.0,2
34,2,high,EW,"Frida ist eine hoch angesehene Influencerin und Celebrity. Sie hat über 10 Millionen Follower und postet täglich über ihren Tagesablauf. Zudem macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Ausgerechnet diese Tabletten,diese Tabletten,ausgerechnet,ausgerechnet,unexpected and unfair,5,geraten wegen fragwürdiger Inhaltsstoffe und fehlender wissenschaftlicher Belege stark in die Kritik.,gpt-5.2-chat-latest,1.0,2
34,3,high,OH,"Frida ist eine hoch angesehene Influencerin und Celebrity. Sie hat über 10 Millionen Follower und postet täglich über ihren Tagesablauf. Zudem macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Diese Tabletten ,diese Tabletten,ohne,ohne,unexpected and unfair,6,Diese Tabletten werden von Frida als Teil ihres Alltags beworben und stoßen bei vielen Followern auf großes Interesse.,gpt-5.2-chat-latest,1.0,2
34,4,medium,RA,"Frida ist eine Influencerin. Sie hat über 400.000 Follower und postet täglich über ihren Tagesablauf. Um über die Runden zu kommen, macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Auch diese Tabletten,diese Tabletten,auch,auch,unexpected and unfair,1,Auch diese Tabletten bewirbt sie in einem ihrer täglichen Posts.,gpt-5.2-chat-latest,1.0,2
34,5,medium,EW,"Frida ist eine Influencerin. Sie hat über 400.000 Follower und postet täglich über ihren Tagesablauf. Um über die Runden zu kommen, macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Ausgerechnet diese Tabletten,diese Tabletten,ausgerechnet,ausgerechnet,unexpected and unfair,2,"Ausgerechnet diese Tabletten stehen jedoch in der Kritik, weil ihre Wirkung nicht wissenschaftlich belegt ist.",gpt-5.2-chat-latest,1.0,2
34,6,medium,OH,"Frida ist eine Influencerin. Sie hat über 400.000 Follower und postet täglich über ihren Tagesablauf. Um über die Runden zu kommen, macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Diese Tabletten ,diese Tabletten,ohne,ohne,unexpected and unfair,3,Diese Tabletten sollen angeblich beim Abnehmen helfen und sind Teil einer bezahlten Kooperation.,gpt-5.2-chat-latest,1.0,2
35,1,high,RA,"Der britische Podcast My Dad Wrote a Porno ist bekannt für seine offene sexuelle Einstellung und verbreitet Informationen über verschiedene sexuelle Orientierungen, dies alles mit ganz viel Humor. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ",Nur dieser Podcast,diese Podcast,nur,nur,unexpected,5,"Nur dieser Podcast schafft es, Tabus auf humorvolle und selbstironische Weise zu brechen.",gpt-5.2-chat-latest,1.0,2
35,2,high,EW,"Der britische Podcast My Dad Wrote a Porno ist bekannt für seine offene sexuelle Einstellung und verbreitet Informationen über verschiedene sexuelle Orientierungen, dies alles mit ganz viel Humor. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ",Gerade dieser Podcast,diese Podcast,gerade,gerade,unexpected,6,"Gerade dieser Podcast zeigt, wie Humor dabei helfen kann, Tabus aufzubrechen und offen über Sexualität zu sprechen.",gpt-5.2-chat-latest,1.0,2
35,3,high,OH,"Der britische Podcast My Dad Wrote a Porno ist bekannt für seine offene sexuelle Einstellung und verbreitet Informationen über verschiedene sexuelle Orientierungen, dies alles mit ganz viel Humor. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ",Dieser Podcast,diese Podcast,ohne,ohne,unexpected,1,Dieser Podcast begeistert durch seinen humorvollen Umgang mit peinlichen und provokanten Themen.,gpt-5.2-chat-latest,1.0,2
35,4,medium,RA,Der britische Podcast My Dad Wrote a Porno ist international bekannt geworden. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ,Nur dieser Podcast,diese Podcast,nur,nur,unexpected,2,Nur dieser Podcast verbindet auf so humorvolle Weise familiäre Peinlichkeit mit schonungsloser Literaturkritik.,gpt-5.2-chat-latest,1.0,2
35,5,medium,EW,Der britische Podcast My Dad Wrote a Porno ist international bekannt geworden. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ,Gerade dieser Podcast,diese Podcast,gerade,gerade,unexpected,3,Gerade dieser Podcast lebt von seinem selbstironischen Humor und der schonungslosen Kritik an den Texten.,gpt-5.2-chat-latest,1.0,2
35,6,medium,OH,Der britische Podcast My Dad Wrote a Porno ist international bekannt geworden. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ,Dieser Podcast,diese Podcast,ohne,ohne,unexpected,4,Dieser Podcast ist weltweit sehr erfolgreich und hat Kultstatus erreicht.,gpt-5.2-chat-latest,1.0,2
36,1,high,RA,Klaus ist über 40 Jahre mit seiner Frau Ida verheiratet und plant einen Wochenendsausflug für deren Jubiläum. Er liebt seine Frau über alles und kann den Ausflug kaum erwarten. ,Auch an diesem Wochenende ,an diesem Wochenende ,auch,auch,unexpected,6,"Auch an diesem Wochenende freut er sich darauf, Ida mit einer besonderen Überraschung glücklich zu machen.",gpt-5.2-chat-latest,1.0,2
36,2,high,EW,Klaus ist über 40 Jahre mit seiner Frau Ida verheiratet und plant einen Wochenendsausflug für deren Jubiläum. Er liebt seine Frau über alles und kann den Ausflug kaum erwarten. ,Gerade an diesem Wochenende ,an diesem Wochenende ,gerade,gerade,unexpected,1,Gerade an diesem Wochenende möchte er Ida mit einer besonderen Überraschung glücklich machen.,gpt-5.2-chat-latest,1.0,2
36,3,high,OH,Klaus ist über 40 Jahre mit seiner Frau Ida verheiratet und plant einen Wochenendsausflug für deren Jubiläum. Er liebt seine Frau über alles und kann den Ausflug kaum erwarten. ,An diesem Wochenende ,an diesem Wochenende ,ohne,ohne,unexpected,2,An diesem Wochenende möchte Klaus Ida mit einem romantischen Ausflug überraschen.,gpt-5.2-chat-latest,1.0,2
36,4,medium,RA,Klaus und Frida sind schon länger zusammen und planen kommendes Wochenende einen Ausflug. Sie werden zusammen für drei Tage nach Paris fliegen. ,Auch an diesem Wochenende ,an diesem Wochenende ,auch,auch,unexpected,3,werden sie Zeit miteinander verbringen.,gpt-5.2-chat-latest,1.0,2
36,5,medium,EW,Klaus und Frida sind schon länger zusammen und planen kommendes Wochenende einen Ausflug. Sie werden zusammen für drei Tage nach Paris fliegen. ,Gerade an diesem Wochenende ,an diesem Wochenende ,gerade,gerade,unexpected,4,findet in Paris ein großes Straßenfest statt.,gpt-5.2-chat-latest,1.0,2
36,6,medium,OH,Klaus und Frida sind schon länger zusammen und planen kommendes Wochenende einen Ausflug. Sie werden zusammen für drei Tage nach Paris fliegen. ,An diesem Wochenende ,an diesem Wochenende ,ohne,ohne,unexpected,5,werden sie für drei Tage nach Paris fliegen.,gpt-5.2-chat-latest,1.0,2
