Item,Condition,Expectancy,Particle,Context,Start sentence,R-Expression,Particle used,Original particle,unexpected  and unfair,list,generation,model,temperature,seed
23,3,high,OH,Lea ist bereits über 20 Jahre mit Hendrik verheiratet. Jedes Wochenende bringt er ihr sehr zuverlässig Blumen mit. ,Dieses Wochenende ,dieses Wochenende,ohne,ohne,unexpected,1,überraschte er sie jedoch mit einem Strauß ihrer Lieblingsblumen und einem selbstgebackenen Kuchen.,gpt-3.5-turbo-16k,1.0,0
23,4,medium,RA,"Lea und Hendrik sind bereits länger zusammen. Hendrik nimmt öfter am Wochenende mal Blumen für Lea mit. Er möchte ihr zeigen, wieviel sie ihm bedeutet. ",Sogar dieses Wochenende,dieses Wochenende,sogar,sogar,unexpected,2,"plant Hendrik, Lea einen Überraschungsbesuch abzustatten und ihr die Lieblingsblumen mitzubringen.",gpt-3.5-turbo-16k,1.0,0
23,5,medium,EW,"Lea und Hendrik sind bereits länger zusammen. Hendrik nimmt öfter am Wochenende mal Blumen für Lea mit. Er möchte ihr zeigen, wieviel sie ihm bedeutet. ",Ausgerechnet dieses Wochenende,dieses Wochenende,ausgerechnet,ausgerechnet,unexpected,3,"kündigte Hendrik an, Lea mit einem romantischen Ausflug zu überraschen.",gpt-3.5-turbo-16k,1.0,0
23,6,medium,OH,"Lea und Hendrik sind bereits länger zusammen. Hendrik nimmt öfter am Wochenende mal Blumen für Lea mit. Er möchte ihr zeigen, wieviel sie ihm bedeutet. ",Dieses Wochenende ,dieses Wochenende,ohne,ohne,unexpected,4,"plant Hendrik, Lea mit einem Überraschungsausflug zu verwöhnen.",gpt-3.5-turbo-16k,1.0,0
24,1,high,RA,"Emmas Herzenswunsch wird erfüllt: 40 Jahre nachdem sie aufgehört haben, kommt ABBA nun mit neuer Musik und mit einem Konzert zurück! Gestern hat sie ihren Urlaubsantrag für das Konzert eingereicht. ",Nur jetzt ,jetzt,nur,nur,unfair,6,"muss sie nur noch hoffen, dass ihr Urlaubsantrag bewilligt wird, damit sie ihr lang ersehntes Konzert von ABBA live erleben kann!",gpt-3.5-turbo-16k,1.0,0
24,2,high,EW,"Emmas Herzenswunsch wird erfüllt: 40 Jahre nachdem sie aufgehört haben, kommt ABBA nun mit neuer Musik und mit einem Konzert zurück! Gestern hat sie ihren Urlaubsantrag für das Konzert eingereicht. ",Gerade jetzt,jetzt,gerade,gerade,unfair,1,"fühlt sich Emma wie im siebten Himmel! Sie kann es kaum erwarten, endlich ABBA live zu erleben und ihre Lieblingssongs in neuem Gewand zu hören.",gpt-3.5-turbo-16k,1.0,0
24,3,high,OH,"Emmas Herzenswunsch wird erfüllt: 40 Jahre nachdem sie aufgehört haben, kommt ABBA nun mit neuer Musik und mit einem Konzert zurück! Gestern hat sie ihren Urlaubsantrag für das Konzert eingereicht. ",Jetzt,jetzt,ohne,ohne,unfair,2,"kann Emma es kaum erwarten, endlich ihre Lieblingsband live zu erleben und all ihre Hits noch einmal zu hören.",gpt-3.5-turbo-16k,1.0,0
24,4,medium,RA,Emma hat Tickets zum beliebten ABBA-konzert geschenkt bekommen und freut sich bereits auf die Reise. Gestern hat sie ihren Urlaubsantrag für das Konzert eingereicht. ,Nur jetzt ,jetzt,nur,nur,unfair,3,"muss sie noch hoffen, dass ihr Urlaubsantrag genehmigt wird, damit sie das Konzert genießen kann.",gpt-3.5-turbo-16k,1.0,0
24,5,medium,EW,Emma hat Tickets zum beliebten ABBA-konzert geschenkt bekommen und freut sich bereits auf die Reise. Gestern hat sie ihren Urlaubsantrag für das Konzert eingereicht. ,Gerade jetzt,jetzt,gerade,gerade,unfair,4,"ist Emma voller Vorfreude und kann es kaum erwarten, die Bestätigung für ihren Urlaub zu erhalten, damit sie ihre Reise zum ABBA-Konzert planen kann.",gpt-3.5-turbo-16k,1.0,0
24,6,medium,OH,Emma hat Tickets zum beliebten ABBA-konzert geschenkt bekommen und freut sich bereits auf die Reise. Gestern hat sie ihren Urlaubsantrag für das Konzert eingereicht. ,Jetzt,jetzt,ohne,ohne,unfair,5,"hält sie gespannt Ausschau nach der Genehmigung ihres Urlaubsantrags, damit sie ihre Reise zum ABBA-Konzert planen kann.",gpt-3.5-turbo-16k,1.0,0
25,1,high,RA,"Marco hat sich via Tinder in Robert verliebt. Auf seinem Tinderprofil gibt er an eine seriöse Beziehung zu suchen. Sie schreiben sich täglich. Robert ist nicht nur witzig und clever, sondern auch stinkreich. Sie vereinbaren ein Treffen. ",Auch Robert,Robert,auch,auch,unexpected,1,"zeigt Interesse an Marco und lädt ihn zu einem luxuriösen Dinner in einem exklusiven Restaurant ein, um ihn näher kennenzulernen.",gpt-3.5-turbo-16k,1.0,0
25,2,high,EW,"Marco hat sich via Tinder in Robert verliebt. Auf seinem Tinderprofil gibt er an eine seriöse Beziehung zu suchen. Sie schreiben sich täglich. Robert ist nicht nur witzig und clever, sondern auch stinkreich. Sie vereinbaren ein Treffen. ",Ausgerechnet Robert,Robert,ausgerechnet,ausgerechnet,unexpected,2,entpuppte sich als äußerst charmant und Marco verliebte sich immer mehr in ihn.,gpt-3.5-turbo-16k,1.0,0
25,3,high,OH,"Marco hat sich via Tinder in Robert verliebt. Auf seinem Tinderprofil gibt er an eine seriöse Beziehung zu suchen. Sie schreiben sich täglich. Robert ist nicht nur witzig und clever, sondern auch stinkreich. Sie vereinbaren ein Treffen. ",Robert,Robert,ohne,ohne,unexpected,3,"entpuppt sich als noch charmanter und faszinierender im echten Leben. Marco ist überwältigt von seiner Ausstrahlung und beginnt sich ernsthaft zu fragen, ob dies wirklich die große Liebe sein könnte.",gpt-3.5-turbo-16k,1.0,0
25,4,medium,RA,"Marco sucht seine große Liebe via Tinder. Er schaut täglich nach ob er jemanden sieht, der ihm gefällt. Ein Herr mit dem Namen Robert sieht nicht nur hübsch aus, sondern ist auch witzig und clever. Sie vereinbaren ein Treffen.",Auch Robert,Robert,auch,auch,unexpected,4,ist von Marco begeistert und freut sich auf ihr erstes Treffen.,gpt-3.5-turbo-16k,1.0,0
25,5,medium,EW,"Marco sucht seine große Liebe via Tinder. Er schaut täglich nach ob er jemanden sieht, der ihm gefällt. Ein Herr mit dem Namen Robert sieht nicht nur hübsch aus, sondern ist auch witzig und clever. Sie vereinbaren ein Treffen.",Ausgerechnet Robert,Robert,ausgerechnet,ausgerechnet,unexpected,5,entpuppt sich als Marco's Traumpartner und die beiden verbringen von da an jede freie Minute miteinander.,gpt-3.5-turbo-16k,1.0,0
25,6,medium,OH,"Marco sucht seine große Liebe via Tinder. Er schaut täglich nach ob er jemanden sieht, der ihm gefällt. Ein Herr mit dem Namen Robert sieht nicht nur hübsch aus, sondern ist auch witzig und clever. Sie vereinbaren ein Treffen.",Robert,Robert,ohne,ohne,unexpected,6,"ist genauso charmant und interessant wie in seinen Nachrichten. Marco freut sich darauf, mehr Zeit mit ihm zu verbringen und herauszufinden, ob sich aus ihrem Treffen etwas Besonderes entwickeln könnte.",gpt-3.5-turbo-16k,1.0,0
26,1,high,RA,Simon bewirbt sich auf eine Stelle als Zugführer. Er hat eine lange Ausbildung hinter sich und bei verschiedenen Praktika viel Erfahrung sammeln können. Auf die Stelle bewerben sich allerdings über 30 qualifizierte Kandidaten. ,Nur Simon,Simon,nur,nur,unexpected,2,"hat die Chance, sein Engagement und seine Erfahrung in einem persönlichen Gespräch zu präsentieren und die Jury von seinen Fähigkeiten zu überzeugen.",gpt-3.5-turbo-16k,1.0,0
26,2,high,EW,Simon bewirbt sich auf eine Stelle als Zugführer. Er hat eine lange Ausbildung hinter sich und bei verschiedenen Praktika viel Erfahrung sammeln können. Auf die Stelle bewerben sich allerdings über 30 qualifizierte Kandidaten. ,Ausgerechnet Simon,Simon,ausgerechnet,ausgerechnet,unexpected,3,"ist fest entschlossen, durch seine harte Arbeit und seine Leidenschaft für den Job die Auswahlkommission zu beeindrucken und sich von den anderen Bewerbern abzuheben.",gpt-3.5-turbo-16k,1.0,0
26,3,high,OH,Simon bewirbt sich auf eine Stelle als Zugführer. Er hat eine lange Ausbildung hinter sich und bei verschiedenen Praktika viel Erfahrung sammeln können. Auf die Stelle bewerben sich allerdings über 30 qualifizierte Kandidaten. ,Simon,Simon,ohne,ohne,unexpected,4,"ist optimistisch und überzeugt, dass er mit seiner Fachkompetenz und seiner Leidenschaft für den Beruf als Zugführer aus der Masse herausstechen kann.",gpt-3.5-turbo-16k,1.0,0
26,4,medium,RA,"Simon hat sein Studium abgeschlossen, aber findet momentan nur schwer Arbeit. Aus dem Grund bewirbt er sich auf eine Stelle als Zugführer. Er müsste dann zwar noch als Quereinsteiger eine verkürzte Ausbildung machen, aber das stört ihn nicht. ",Nur Simon,Simon,nur,nur,unexpected,5,"hat entschieden, dass er bereit ist, neue Wege zu gehen und sich beruflich zu verändern.",gpt-3.5-turbo-16k,1.0,0
26,5,medium,EW,"Simon hat sein Studium abgeschlossen, aber findet momentan nur schwer Arbeit. Aus dem Grund bewirbt er sich auf eine Stelle als Zugführer. Er müsste dann zwar noch als Quereinsteiger eine verkürzte Ausbildung machen, aber das stört ihn nicht. ",Ausgerechnet Simon,Simon,ausgerechnet,ausgerechnet,unexpected,6,", der bisher keine Erfahrung im Bereich des Zugverkehrs hatte, zeigt sich sehr motiviert und engagiert, um eine neue berufliche Herausforderung anzunehmen.",gpt-3.5-turbo-16k,1.0,0
26,6,medium,OH,"Simon hat sein Studium abgeschlossen, aber findet momentan nur schwer Arbeit. Aus dem Grund bewirbt er sich auf eine Stelle als Zugführer. Er müsste dann zwar noch als Quereinsteiger eine verkürzte Ausbildung machen, aber das stört ihn nicht. ",Simon,Simon,ohne,ohne,unexpected,1,"ist bereit, neue Wege zu gehen und sich beruflich weiterzuentwickeln.",gpt-3.5-turbo-16k,1.0,0
27,1,high,RA,"Liana hat unglaublich viele Schulden und einige Kredite bei verschiedenen Instanzen. Sie hat keinen Job und weiß nicht, wie sie aus dieser Situation rauskommen soll. ",Sogar Liana,Liana,sogar,sogar,unexpected  and unfair,3,", die bereits mehrere Optionen in Betracht gezogen hat, steckt immer noch tief in der Schuldenfalle fest.",gpt-3.5-turbo-16k,1.0,0
27,2,high,EW,"Liana hat unglaublich viele Schulden und einige Kredite bei verschiedenen Instanzen. Sie hat keinen Job und weiß nicht, wie sie aus dieser Situation rauskommen soll. ",Gerade Liana,Liana,gerade,gerade,unexpected  and unfair,4,"braucht dringend professionelle finanzielle Beratung und Unterstützung, um einen Plan zur Schuldenabbau zu erstellen und langfristig eine stabile finanzielle Situation zu erreichen.",gpt-3.5-turbo-16k,1.0,0
27,3,high,OH,"Liana hat unglaublich viele Schulden und einige Kredite bei verschiedenen Instanzen. Sie hat keinen Job und weiß nicht, wie sie aus dieser Situation rauskommen soll. ",Liana,Liana,ohne,ohne,unexpected  and unfair,5,"muss dringend eine Budgetplanung erstellen und alle ihre Ausgaben überprüfen, um einen Überblick über ihre finanzielle Situation zu bekommen.",gpt-3.5-turbo-16k,1.0,0
27,4,medium,RA,Liana hat zur Zeit nicht viel Geld auf dem Konto und musste schon mehrmals Treffen mit Freunden aufgrund von Geldmangel absagen.,Sogar Liana,Liana,sogar,sogar,unexpected  and unfair,6,"Sogar Liana musste sich eingestehen, dass sie im Moment einige finanzielle Einschränkungen hat und deshalb Treffen mit Freunden absagen musste.",gpt-3.5-turbo-16k,1.0,0
27,5,medium,EW,Liana hat zur Zeit nicht viel Geld auf dem Konto und musste schon mehrmals Treffen mit Freunden aufgrund von Geldmangel absagen.,Gerade Liana,Liana,gerade,gerade,unexpected  and unfair,1,"hat sich entschlossen, ihre Ausgaben genauer zu überprüfen und einen Budgetplan zu erstellen, um wieder mehr finanzielle Freiheit zu erlangen.",gpt-3.5-turbo-16k,1.0,0
27,6,medium,OH,Liana hat zur Zeit nicht viel Geld auf dem Konto und musste schon mehrmals Treffen mit Freunden aufgrund von Geldmangel absagen.,Liana,Liana,ohne,ohne,unexpected and unfair,2,"sollte offen mit ihren Freunden über ihre finanzielle Situation sprechen, damit sie Verständnis zeigen können.",gpt-3.5-turbo-16k,1.0,0
28,1,high,RA,"Lukas hat eine neue Freundin. Er schwebt auf einer rosa Wolke. Gestern hat er ihre Eltern kennengelernt. Nervös war er nicht. Ihm war klar, dass sie ihn mögen werden. ",Sogar seine Freundin ,seine Freundin,sogar,sogar,unexpected,4,war beeindruckt von Lukas' souver？nen Umgang mit ihren Eltern.,gpt-3.5-turbo-16k,1.0,0
28,2,high,EW,"Lukas hat eine neue Freundin. Er schwebt auf einer rosa Wolke. Gestern hat er ihre Eltern kennengelernt. Nervös war er nicht. Ihm war klar, dass sie ihn mögen werden. ",Ausgerechnet seine Freundin,seine Freundin,ausgerechnet,ausgerechnet,unexpected,5,", die er erst seit kurzem kennt, stellte ihm harte Fragen und beobachtete seine Reaktionen genau. Lukas versuchte, ruhig zu bleiben und sich von seiner besten Seite zu zeigen.",gpt-3.5-turbo-16k,1.0,0
28,3,high,OH,"Lukas hat eine neue Freundin. Er schwebt auf einer rosa Wolke. Gestern hat er ihre Eltern kennengelernt. Nervös war er nicht. Ihm war klar, dass sie ihn mögen werden. ",Seine Freundin,seine Freundin,ohne,ohne,unexpected,6,"ist genauso verliebt in ihn wie er in sie. Sie verbringen jede freie Minute miteinander und genießen ihre Zeit in vollen Zügen. Lukas ist überglücklich, dass er sie kennengelernt hat.",gpt-3.5-turbo-16k,1.0,0
28,4,medium,RA,"Lukas hat schon länger eine Beziehung, aber hat die Eltern seiner Freundin noch nicht kennengelernt. Gerne hätte er sie bereits kennengelernt, aber leider gab es noch keine Gelegenheit dazu. ",Sogar seine Freundin ,seine Freundin,sogar,sogar,unexpected,1,"drängt darauf, dass Lukas endlich ihre Eltern kennenlernt und plant bereits ein Treffen für das kommende Wochenende.",gpt-3.5-turbo-16k,1.0,0
28,5,medium,EW,"Lukas hat schon länger eine Beziehung, aber hat die Eltern seiner Freundin noch nicht kennengelernt. Gerne hätte er sie bereits kennengelernt, aber leider gab es noch keine Gelegenheit dazu. ",Ausgerechnet seine Freundin,seine Freundin,ausgerechnet,ausgerechnet,unexpected,2,"hat bisher gezögert, ihre Eltern vorzustellen, da sie sich unsicher über ihre Reaktion sind.",gpt-3.5-turbo-16k,1.0,0
28,6,medium,OH,"Lukas hat schon länger eine Beziehung, aber hat die Eltern seiner Freundin noch nicht kennengelernt. Gerne hätte er sie bereits kennengelernt, aber leider gab es noch keine Gelegenheit dazu. ",Seine Freundin,seine Freundin,ohne,ohne,unexpected,3,"plant jedoch, ihre Eltern beim nächsten gemeinsamen Besuch in ihrer Heimat vorzustellen. Lukas hofft, dass sie sich gut verstehen werden und er sich somit noch näher an seine Freundin binden kann. ",gpt-3.5-turbo-16k,1.0,0
29,1,high,RA,"Frau Eberle ist 88 und bei guter Gesundheit. Sie ist der Meinung, dass sie trotz Augenproblemen immer noch Auto fahren kann. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",Auch an dem Tag,an dem Tag,auch,auch,unexpected,5,"plant Frau Eberle voller Vorfreude ihre Reise nach Hamburg und freut sich darauf, ihre Tochter zu sehen.",gpt-3.5-turbo-16k,1.0,0
29,2,high,EW,"Frau Eberle ist 88 und bei guter Gesundheit. Sie ist der Meinung, dass sie trotz Augenproblemen immer noch Auto fahren kann. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",Ausgerechnet an dem Tag,an dem Tag,ausgerechnet,ausgerechnet,unexpected,6,platzt der Reifen ihres Autos und sie muss kurzfristig nach einer Alternative suchen.,gpt-3.5-turbo-16k,1.0,0
29,3,high,OH,"Frau Eberle ist 88 und bei guter Gesundheit. Sie ist der Meinung, dass sie trotz Augenproblemen immer noch Auto fahren kann. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",An dem Tag,an dem Tag,ohne,ohne,unexpected,1,"An dem Tag wird Frau Eberle wie geplant ihre Tochter in Hamburg besuchen, obwohl ihre Augenprobleme sie nicht davon abhalten, immer noch Auto zu fahren.",gpt-3.5-turbo-16k,1.0,0
29,4,medium,RA,"Frau Eberle ist 88 und bei guter Gesundheit. Morgens kommt eine Pflegehilfe, um ihr ihre Stützstrümpfe anzuziehen, aber weiter kann sie alles noch allein. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",Auch an dem Tag,an dem Tag,auch,auch,unexpected,2,"freut sich Frau Eberle schon darauf, ihre Tochter endlich wiederzusehen und gemeinsam Zeit zu verbringen.",gpt-3.5-turbo-16k,1.0,0
29,5,medium,EW,"Frau Eberle ist 88 und bei guter Gesundheit. Morgens kommt eine Pflegehilfe, um ihr ihre Stützstrümpfe anzuziehen, aber weiter kann sie alles noch allein. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",Ausgerechnet an dem Tag,an dem Tag,ausgerechnet,ausgerechnet,unexpected,3,"Ausgerechnet an dem Tag, an dem Frau Eberle ihre Tochter in Hamburg besuchen will, kommt es zu einem großen Schneesturm und sämtliche Züge fallen aus.",gpt-3.5-turbo-16k,1.0,0
29,6,medium,OH,"Frau Eberle ist 88 und bei guter Gesundheit. Morgens kommt eine Pflegehilfe, um ihr ihre Stützstrümpfe anzuziehen, aber weiter kann sie alles noch allein. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",An dem Tag,an dem Tag,ohne,ohne,unexpected,4,"An dem Tag wird Frau Eberle früh aufstehen, sich fertig machen und ihre Tasche packen, um pünktlich den Zug nach Hamburg zu erreichen.",gpt-3.5-turbo-16k,1.0,0
30,1,high,RA,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. Gesundheitliche Sorgen hat er derzeit keine.",Sogar er ,er,sogar,sogar,unexpected and unfair,6,"Sogar er kann es kaum erwarten, endlich die wohlverdiente Freizeit zu genießen und seine kreative Seite beim Malen ausleben zu können.",gpt-3.5-turbo-16k,1.0,0
30,2,high,EW,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. Gesundheitliche Sorgen hat er derzeit keine.",Genau er,er,genau,genau,unexpected and unfair,1,"wartet sehnsüchtig auf diesen neuen Lebensabschnitt und freut sich darauf, endlich mehr Zeit für seine Hobbies zu haben.",gpt-3.5-turbo-16k,1.0,0
30,3,high,OH,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. Gesundheitliche Sorgen hat er derzeit keine.",Er ,er,ohne,ohne,unexpected and unfair,2,"plant, endlich die Zeit zu genießen und all die Dinge zu tun, für die er früher nie die Ruhe hatte.",gpt-3.5-turbo-16k,1.0,0
30,4,medium,RA,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. ",Sogar er ,er,sogar,sogar,unexpected,3,"hatte früher keine Zeit für seine Leidenschaft, das Malen, aber nun freut er sich darauf, endlich genug Zeit dafür zu haben und seiner Kreativität freien Lauf zu lassen.",gpt-3.5-turbo-16k,1.0,0
30,5,medium,EW,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. ",Genau er,er,genau,genau,unexpected,4,"fühlte sich schon lange bereit für diesen neuen Lebensabschnitt und freut sich darauf, endlich mehr Zeit für seine Hobbys zu haben.",gpt-3.5-turbo-16k,1.0,0
30,6,medium,OH,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. ",Er ,er,ohne,ohne ,unexpected,5,"freut sich darauf, endlich mehr Zeit für seine Hobbys zu haben und sich kreativ ausleben zu können. ",gpt-3.5-turbo-16k,1.0,0
31,1,high,RA,Ludwig hat ein neues Handy gekauft. Sein altes war bereits über 5 Jahre alt und der Akku ließ sich nicht mehr aufladen. Jetzt hat er sich für über 1000 Euro das neueste iPhone gekauft. ,Nur sein neues Handy,sein neues Handy,nur,nur,unexpected and unfair,1,ist extrem leistungsstark und hat eine herausragende Kameraqualität.,gpt-3.5-turbo-16k,1.0,0
31,2,high,EW,Ludwig hat ein neues Handy gekauft. Sein altes war bereits über 5 Jahre alt und der Akku ließ sich nicht mehr aufladen. Jetzt hat er sich für über 1000 Euro das neueste iPhone gekauft. ,Ausgerechnet sein neues Handy,sein neues Handy,ausgerechnet,ausgerechnet,unexpected and unfair,2,hat bereits nach kurzer Zeit einen Display-Schaden.,gpt-3.5-turbo-16k,1.0,0
31,3,high,OH,Ludwig hat ein neues Handy gekauft. Sein altes war bereits über 5 Jahre alt und der Akku ließ sich nicht mehr aufladen. Jetzt hat er sich für über 1000 Euro das neueste iPhone gekauft. ,Sein neues Handy,sein neues Handy,ohne,ohne,unexpected and unfair,3,"ist ein absolutes High-Tech-Gerät mit einer erstklassigen Kamera, ultraschnellem Prozessor und einer beeindruckenden Akkulaufzeit.",gpt-3.5-turbo-16k,1.0,0
31,4,medium,RA,"Ludwig musste ein neues Handy kaufen. Sein altes war die letzte Zeit etwas langsamer und der Akku hat nicht mehr so lange gehalten, wie am Anfang. Er hat sich für ein Handy im mittleren Preissegment entschieden. ",Nur sein neues Handy,sein neues Handy,nur,nur,unexpected and unfair,4,", ist viel schneller und hat eine viel längere Akkulaufzeit, was ihn sehr zufrieden macht.",gpt-3.5-turbo-16k,1.0,0
31,5,medium,EW,"Ludwig musste ein neues Handy kaufen. Sein altes war die letzte Zeit etwas langsamer und der Akku hat nicht mehr so lange gehalten, wie am Anfang. Er hat sich für ein Handy im mittleren Preissegment entschieden. ",Ausgerechnet sein neues Handy,sein neues Handy,ausgerechnet,ausgerechnet,unexpected and unfair,5,hatte eine viel bessere Akkulaufzeit und war deutlich schneller als sein altes Modell.,gpt-3.5-turbo-16k,1.0,0
31,6,medium,OH,"Ludwig musste ein neues Handy kaufen. Sein altes war die letzte Zeit etwas langsamer und der Akku hat nicht mehr so lange gehalten, wie am Anfang. Er hat sich für ein Handy im mittleren Preissegment entschieden. ",Sein neues Handy,sein neues Handy,ohne,ohne,unexpected and unfair,6,"war deutlich schneller und der Akku hielt viel länger durch, was Ludwig sehr zufrieden stellte.",gpt-3.5-turbo-16k,1.0,0
32,1,high,RA,"Maria heiratet heute. Als kleines Mädchen hat sie bereits von diesem Tag geträumt. Ihr Traumkleid hat sie schon gekauft, sogar noch bevor sie ihren zukünftigen Ehemann kennengelernt hat. Es sind 400 Gäste eingeladen, um diesen Tag mit ihr zu erleben. ",Lediglich heute ,heute ,lediglich,lediglich,unexpected and unfair,2,Lediglich heute wird Maria all ihre Träume wahr werden lassen und den Beginn eines neuen spannenden Kapitels in ihrem Leben feiern.,gpt-3.5-turbo-16k,1.0,0
32,2,high,EW,"Maria heiratet heute. Als kleines Mädchen hat sie bereits von diesem Tag geträumt. Ihr Traumkleid hat sie schon gekauft, sogar noch bevor sie ihren zukünftigen Ehemann kennengelernt hat. Es sind 400 Gäste eingeladen, um diesen Tag mit ihr zu erleben. ",Gerade heute ,heute ,gerade,gerade,unexpected and unfair,3,"strahlt Maria vor Glück und kann es kaum erwarten, endlich ""Ja"" zu sagen.",gpt-3.5-turbo-16k,1.0,0
32,3,high,OH,"Maria heiratet heute. Als kleines Mädchen hat sie bereits von diesem Tag geträumt. Ihr Traumkleid hat sie schon gekauft, sogar noch bevor sie ihren zukünftigen Ehemann kennengelernt hat. Es sind 400 Gäste eingeladen, um diesen Tag mit ihr zu erleben. ",Heute,heute ,ohne,ohne,unexpected and unfair,4,"ist der Tag, an dem Maria endlich ihren Traummann heiratet und all ihre Träume wahr werden.",gpt-3.5-turbo-16k,1.0,0
32,4,medium,RA,"Maria und Sven heiraten heute. Die Hochzeit wird in ihrem Garten stattfinden. Ihre beiden Familien, viele Freunde und einige Kollegen sind zur Hochzeit eingeladen. ",Lediglich heute ,heute ,lediglich,lediglich,unexpected and unfair,5,wird die Liebe und Freude von Maria und Sven offiziell besiegelt und gefeiert.,gpt-3.5-turbo-16k,1.0,0
32,5,medium,EW,"Maria und Sven heiraten heute. Die Hochzeit wird in ihrem Garten stattfinden. Ihre beiden Familien, viele Freunde und einige Kollegen sind zur Hochzeit eingeladen. ",Gerade heute ,heute ,gerade,gerade,unexpected and unfair,6," freuen sich Maria und Sven auf den Beginn ihres gemeinsamen Lebens als Ehepaar und darauf, diesen besonderen Tag mit ihren Liebsten zu teilen.",gpt-3.5-turbo-16k,1.0,0
32,6,medium,OH,"Maria und Sven heiraten heute. Die Hochzeit wird in ihrem Garten stattfinden. Ihre beiden Familien, viele Freunde und einige Kollegen sind zur Hochzeit eingeladen. ",Heute,heute ,ohne,ohne,unexpected and unfair,1,"ist ein ganz besonderer Tag für Maria und Sven, denn sie geben sich das Ja-Wort und feiern ihre Liebe mit ihren Familien, Freunden und Kollegen in ihrem Garten.",gpt-3.5-turbo-16k,1.0,0
33,1,high,RA,"Benny arbeitet schon sein ganzes Erwachsenenleben im Gartencenter. Er hat mittlerweile eine Stammkundschaft aufgebaut und hilft täglich Kunden, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Kundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer gekauften Pflanze gefragt. ",Lediglich diese Pflanze,diese Pflanze ,lediglich,lediglich,unexpected,3,"ist giftig für Katzen und sollte außerhalb der Reichweite des Haustiers aufbewahrt werden, um eine mögliche Vergiftungsgefahr zu vermeiden.",gpt-3.5-turbo-16k,1.0,0
33,2,high,EW,"Benny arbeitet schon sein ganzes Erwachsenenleben im Gartencenter. Er hat mittlerweile eine Stammkundschaft aufgebaut und hilft täglich Kunden, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Kundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer gekauften Pflanze gefragt. ",Ausgerechnet diese Pflanze,diese Pflanze ,ausgerechnet,ausgerechnet,unexpected,4,"Ausgerechnet diese Pflanze ist für Katzen giftig und sollte außer Reichweite der Tiere platziert werden, um ihre Sicherheit zu gewährleisten.",gpt-3.5-turbo-16k,1.0,0
33,3,high,OH,"Benny arbeitet schon sein ganzes Erwachsenenleben im Gartencenter. Er hat mittlerweile eine Stammkundschaft aufgebaut und hilft täglich Kunden, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Kundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer gekauften Pflanze gefragt. ",Diese Pflanze,diese Pflanze ,ohne,ohne,unexpected,5," Diese Pflanze ist ungiftig für Katzen, keine Sorge. Ich empfehle Ihnen jedoch, sie außerhalb der Reichweite Ihrer Katze aufzustellen, um sicherzugehen.",gpt-3.5-turbo-16k,1.0,0
33,4,medium,RA,"Benny arbeitet im Gartencenter. Er hat viel Freude daran, Kunden zu helfen, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Stammkundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer Monstera nachgefragt. ",Lediglich diese Pflanze,diese Pflanze ,lediglich,lediglich,unexpected,6,ist für Katzen ungiftig und somit sicher für Ihr Zuhause.,gpt-3.5-turbo-16k,1.0,0
33,5,medium,EW,"Benny arbeitet im Gartencenter. Er hat viel Freude daran, Kunden zu helfen, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Stammkundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer Monstera nachgefragt. ",Ausgerechnet diese Pflanze,diese Pflanze ,ausgerechnet,ausgerechnet,unexpected,1,"Ausgerechnet diese Pflanze ist für Katzen giftig, da sie Calciumoxalat-Kristalle enthält, die bei Kontakt mit Schleimhäuten zu Reizungen führen können.",gpt-3.5-turbo-16k,1.0,0
